PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26392127","An international systematic review of smoking prevalence in addiction treatment","Guydish J, Passalacqua E, Pagano A, Martínez C, Le T, Chun J, Tajima B, Docto L, Garina D, Delucchi K.","Addiction. 2016 Feb;111(2):220-30. doi: 10.1111/add.13099. Epub 2015 Sep 22.","Guydish J","Addiction","2016","2015/09/23","PMC4990064","NIHMS808542","10.1111/add.13099"
"23791139","Are addictions diseases or choices?","Leyton M.","J Psychiatry Neurosci. 2013 Jul;38(4):219-21. doi: 10.1503/jpn.130097.","Leyton M","J Psychiatry Neurosci","2013","2013/06/25","PMC3692718","","10.1503/jpn.130097"
"24450545","Drugs for addiction: a therapeutic area in need of a 'shot in the arm'","Malizia AL, Ferro A.","Br J Clin Pharmacol. 2014 Feb;77(2):225-7. doi: 10.1111/bcp.12316.","Malizia AL","Br J Clin Pharmacol","2014","2014/01/24","PMC4014028","","10.1111/bcp.12316"
"37184071","Decision-Making Styles as a Moderator on the Efficacy of the StaySafe Tablet Intervention","Joe GW, Lehman WEK, Pankow J, Wiese A, Knight K.","Subst Use Misuse. 2023;58(9):1132-1142. doi: 10.1080/10826084.2023.2212301. Epub 2023 May 15.","Joe GW","Subst Use Misuse","2023","2023/05/15","PMC10521150","NIHMS1917917","10.1080/10826084.2023.2212301"
"22564202","The moderating effects of group cognitive-behavioral therapy for depression among substance users","Hunter SB, Witkiewitz K, Watkins KE, Paddock SM, Hepner KA.","Psychol Addict Behav. 2012 Dec;26(4):906-16. doi: 10.1037/a0028158. Epub 2012 May 7.","Hunter SB","Psychol Addict Behav","2012","2012/05/09","PMC3416919","NIHMS364379","10.1037/a0028158"
"27096296","[Conditions associated with impaired social skills in a convenience sample of crack users]","LessaHorta R, Schäfer JL, Coelho LR, Rodrigues VS, Oliveira MS, Teixeira VA.","Cad Saude Publica. 2016;32(4):e00010715. doi: 10.1590/0102-311X00010715. Epub 2016 Apr 19.","LessaHorta R","Cad Saude Publica","2016","2016/04/21","","","10.1590/0102-311X00010715"
"38790008","Change in substance use among patients in opioid maintenance treatment: baseline to 1-year follow-up","Bjørnestad ED, Vederhus JK, Clausen T.","Harm Reduct J. 2024 May 24;21(1):101. doi: 10.1186/s12954-024-01005-x.","Bjørnestad ED","Harm Reduct J","2024","2024/05/24","PMC11127449","","10.1186/s12954-024-01005-x"
"33010567","Mood symptoms and impairment due to substance use: A network perspective on comorbidity","Moriarity DP, Bart CP, Stumper A, Jones P, Alloy LB.","J Affect Disord. 2021 Jan 1;278:423-432. doi: 10.1016/j.jad.2020.09.086. Epub 2020 Sep 25.","Moriarity DP","J Affect Disord","2021","2020/10/03","PMC7704896","NIHMS1634033","10.1016/j.jad.2020.09.086"
"27638494","Long-term responses to treatment in UK veterans with military-related PTSD: an observational study","Murphy D, Spencer-Harper L, Carson C, Palmer E, Hill K, Sorfleet N, Wessely S, Busuttil W.","BMJ Open. 2016 Sep 16;6(9):e011667. doi: 10.1136/bmjopen-2016-011667.","Murphy D","BMJ Open","2016","2016/09/18","PMC5030585","","10.1136/bmjopen-2016-011667"
"27834144","Evolutionary Considerations on the Emerging Subculture of the E-psychonauts and the Novel Psychoactive Substances: A Comeback to the Shamanism?","Orsolini L, St John-Smith P, McQueen D, Papanti D, Corkery J, Schifano F.","Curr Neuropharmacol. 2017;15(5):731-737. doi: 10.2174/1570159X15666161111114838.","Orsolini L","Curr Neuropharmacol","2017","2016/11/12","PMC5771049","","10.2174/1570159X15666161111114838"
"26386836","Substance Use in the Perinatal Period","Forray A, Foster D.","Curr Psychiatry Rep. 2015 Nov;17(11):91. doi: 10.1007/s11920-015-0626-5.","Forray A","Curr Psychiatry Rep","2015","2015/09/21","PMC4671272","NIHMS740566","10.1007/s11920-015-0626-5"
"28448700","Duration and Relevance of Untreated Psychiatric Disorders, 2: Nonpsychotic Psychiatric Disorders and Substance Use Disorders","Rubio JM, Correll CU.","J Clin Psychiatry. 2017 Apr;78(4):464-465. doi: 10.4088/JCP.17ac11544.","Rubio JM","J Clin Psychiatry","2017","2017/04/28","","","10.4088/JCP.17ac11544"
"23631821","Substance use disorders: psychoneuroimmunological mechanisms and new targets for therapy","Loftis JM, Huckans M.","Pharmacol Ther. 2013 Aug;139(2):289-300. doi: 10.1016/j.pharmthera.2013.04.011. Epub 2013 Apr 28.","Loftis JM","Pharmacol Ther","2013","2013/05/02","PMC3725980","NIHMS473552","10.1016/j.pharmthera.2013.04.011"
"23377639","The effects of mental health parity on spending and utilization for bipolar, major depression, and adjustment disorders","Busch AB, Yoon F, Barry CL, Azzone V, Normand SL, Goldman HH, Huskamp HA.","Am J Psychiatry. 2013 Feb;170(2):180-7. doi: 10.1176/appi.ajp.2012.12030392.","Busch AB","Am J Psychiatry","2013","2013/02/05","PMC4169195","NIHMS492486","10.1176/appi.ajp.2012.12030392"
"33692006","Sharing data from research on illicit drug economies","Van den Eynden V.","Int J Drug Policy. 2021 Mar;89:103171. doi: 10.1016/j.drugpo.2021.103171. Epub 2021 Mar 7.","Van den Eynden V","Int J Drug Policy","2021","2021/03/11","","","10.1016/j.drugpo.2021.103171"
"27643688","The role of religious attendance on mental health among Mexican populations: A contribution toward the discussion of the immigrant health paradox","Moreno O, Cardemil E.","Am J Orthopsychiatry. 2018;88(1):10-15. doi: 10.1037/ort0000214. Epub 2016 Sep 19.","Moreno O","Am J Orthopsychiatry","2018","2016/09/20","PMC5565719","NIHMS879012","10.1037/ort0000214"
"30032947","Assessing heart rate variability biofeedback as an adjunct to college recovery housing programs","Eddie D, Conway FN, Alayan N, Buckman J, Bates ME.","J Subst Abuse Treat. 2018 Sep;92:70-76. doi: 10.1016/j.jsat.2018.06.014. Epub 2018 Jun 28.","Eddie D","J Subst Abuse Treat","2018","2018/07/24","PMC6123018","NIHMS985586","10.1016/j.jsat.2018.06.014"
"28641148","Non-suicidal self-injury and suicide attempts in a New Zealand birth cohort","Coppersmith DDL, Nada-Raja S, Beautrais AL.","J Affect Disord. 2017 Oct 15;221:89-96. doi: 10.1016/j.jad.2017.06.029. Epub 2017 Jun 15.","Coppersmith DDL","J Affect Disord","2017","2017/06/23","PMC5569384","NIHMS887597","10.1016/j.jad.2017.06.029"
"26972790","Substance use stigma: Reliability and validity of a theory-based scale for substance-using populations","Smith LR, Earnshaw VA, Copenhaver MM, Cunningham CO.","Drug Alcohol Depend. 2016 May 1;162:34-43. doi: 10.1016/j.drugalcdep.2016.02.019. Epub 2016 Feb 26.","Smith LR","Drug Alcohol Depend","2016","2016/03/15","PMC5293183","NIHMS764222","10.1016/j.drugalcdep.2016.02.019"
"27510424","Thinking Outside the Box: Orbitofrontal Cortex, Imagination, and How We Can Treat Addiction","Schoenbaum G, Chang CY, Lucantonio F, Takahashi YK.","Neuropsychopharmacology. 2016 Dec;41(13):2966-2976. doi: 10.1038/npp.2016.147. Epub 2016 Aug 11.","Schoenbaum G","Neuropsychopharmacology","2016","2016/08/12","PMC5101562","","10.1038/npp.2016.147"
"28724279","Alterations in Striatal Circuits Underlying Addiction-Like Behaviors","Kim HJ, Lee JH, Yun K, Kim JH.","Mol Cells. 2017 Jun 30;40(6):379-385. doi: 10.14348/molcells.2017.0088. Epub 2017 Jul 12.","Kim HJ","Mol Cells","2017","2017/07/21","PMC5523013","","10.14348/molcells.2017.0088"
"26822206","Medical Toxicology and the Crisis of Addiction--Introduction to the Proceedings from the 2015 ACMT Addiction Academy","Wiegand TJ, Babu KM.","J Med Toxicol. 2016 Mar;12(1):48-9. doi: 10.1007/s13181-016-0534-z.","Wiegand TJ","J Med Toxicol","2016","2016/01/30","PMC4781810","","10.1007/s13181-016-0534-z"
"24878765","Genetic Addiction Risk Score (GARS): molecular neurogenetic evidence for predisposition to Reward Deficiency Syndrome (RDS)","Blum K, Oscar-Berman M, Demetrovics Z, Barh D, Gold MS.","Mol Neurobiol. 2014 Dec;50(3):765-96. doi: 10.1007/s12035-014-8726-5. Epub 2014 May 31.","Blum K","Mol Neurobiol","2014","2014/06/01","PMC4225054","","10.1007/s12035-014-8726-5"
"24866553","Convergent pharmacological mechanisms in impulsivity and addiction: insights from rodent models","Jupp B, Dalley JW.","Br J Pharmacol. 2014 Oct;171(20):4729-66. doi: 10.1111/bph.12787. Epub 2014 Sep 5.","Jupp B","Br J Pharmacol","2014","2014/05/29","PMC4209940","","10.1111/bph.12787"
"27692190","Transitioning From Detoxification to Substance Use Disorder Treatment: Facilitators and Barriers","Timko C, Schultz NR, Britt J, Cucciare MA.","J Subst Abuse Treat. 2016 Nov;70:64-72. doi: 10.1016/j.jsat.2016.07.010. Epub 2016 Jul 29.","Timko C","J Subst Abuse Treat","2016","2016/10/04","PMC6448765","NIHMS1013455","10.1016/j.jsat.2016.07.010"
"25350444","[Intoxication, drugs, substance abuse and harmful use]","Bramness JG.","Tidsskr Nor Laegeforen. 2014 Oct 28;134(20):1968. doi: 10.4045/tidsskr.14.0905. eCollection 2014 Oct 28.","Bramness JG","Tidsskr Nor Laegeforen","2014","2014/10/29","","","10.4045/tidsskr.14.0905"
"23297659","Promoting healthy outcomes among youth with multiple risks: innovative approaches","Greenberg MT, Lippold MA.","Annu Rev Public Health. 2013;34:253-70. doi: 10.1146/annurev-publhealth-031811-124619. Epub 2013 Jan 7.","Greenberg MT","Annu Rev Public Health","2013","2013/01/10","PMC4350237","NIHMS660912","10.1146/annurev-publhealth-031811-124619"
"28934666","Behavioral approach and orbitofrontal cortical activity during decision-making in substance dependence","Yamamoto DJ, Banich MT, Regner MF, Sakai JT, Tanabe J.","Drug Alcohol Depend. 2017 Nov 1;180:234-240. doi: 10.1016/j.drugalcdep.2017.08.024. Epub 2017 Sep 14.","Yamamoto DJ","Drug Alcohol Depend","2017","2017/09/22","PMC5754220","NIHMS907012","10.1016/j.drugalcdep.2017.08.024"
"24499060","The CLIMATE schools combined study: a cluster randomised controlled trial of a universal Internet-based prevention program for youth substance misuse, depression and anxiety","Teesson M, Newton NC, Slade T, Chapman C, Allsop S, Hides L, McBride N, Mewton L, Tonks Z, Birrell L, Brownhill L, Andrews G.","BMC Psychiatry. 2014 Feb 5;14:32. doi: 10.1186/1471-244X-14-32.","Teesson M","BMC Psychiatry","2014","2014/02/07","PMC3942185","","10.1186/1471-244X-14-32"
"25701134","Gender-specific profiles of adverse childhood experiences, past year mental and substance use disorders, and their associations among a national sample of adults in the United States","Cavanaugh CE, Petras H, Martins SS.","Soc Psychiatry Psychiatr Epidemiol. 2015 Aug;50(8):1257-66. doi: 10.1007/s00127-015-1024-3. Epub 2015 Feb 21.","Cavanaugh CE","Soc Psychiatry Psychiatr Epidemiol","2015","2015/02/22","PMC4521980","NIHMS666382","10.1007/s00127-015-1024-3"
"30075776","Palliative care for patients with a substance use disorder and multiple problems: a study protocol","Ebenau A, Dijkstra B, Stal-Klapwijk M, Ter Huurne C, Blom A, Vissers K, Groot M.","BMC Palliat Care. 2018 Aug 3;17(1):97. doi: 10.1186/s12904-018-0351-z.","Ebenau A","BMC Palliat Care","2018","2018/08/05","PMC6091086","","10.1186/s12904-018-0351-z"
"23622852","Conduct disorder and initiation of substance use: a prospective longitudinal study","Hopfer C, Salomonsen-Sautel S, Mikulich-Gilbertson S, Min SJ, McQueen M, Crowley T, Young S, Corley R, Sakai J, Thurstone C, Hoffenberg A, Hartman C, Hewitt J.","J Am Acad Child Adolesc Psychiatry. 2013 May;52(5):511-518.e4. doi: 10.1016/j.jaac.2013.02.014. Epub 2013 Apr 4.","Hopfer C","J Am Acad Child Adolesc Psychiatry","2013","2013/04/30","PMC3813459","NIHMS455004","10.1016/j.jaac.2013.02.014"
"23511653","Transitions in illicit drug use status over 3 years: a prospective analysis of a general population sample","Compton WM, Dawson DA, Conway KP, Brodsky M, Grant BF.","Am J Psychiatry. 2013 Jun;170(6):660-70. doi: 10.1176/appi.ajp.2012.12060737.","Compton WM","Am J Psychiatry","2013","2013/03/21","PMC4684087","NIHMS742913","10.1176/appi.ajp.2012.12060737"
"29793521","Substance-induced anxiety disorder after one dose of 3,4-methylenedioxymethamphetamine: a case report","Kaplan K, Kurtz F, Serafini K.","J Med Case Rep. 2018 May 25;12(1):142. doi: 10.1186/s13256-018-1670-7.","Kaplan K","J Med Case Rep","2018","2018/05/26","PMC5968564","","10.1186/s13256-018-1670-7"
"29091825","Stress moderates the relationships between problem-gambling severity and specific psychopathologies","Ronzitti S, Kraus SW, Hoff RA, Potenza MN.","Psychiatry Res. 2018 Jan;259:254-261. doi: 10.1016/j.psychres.2017.10.028. Epub 2017 Oct 22.","Ronzitti S","Psychiatry Res","2018","2017/11/02","PMC5742031","NIHMS917385","10.1016/j.psychres.2017.10.028"
"33591416","[ICD-11: changes in the diagnostic criteria of substance dependence]","Heinz A, Gül Halil M, Gutwinski S, Beck A, Liu S.","Nervenarzt. 2022 Jan;93(1):51-58. doi: 10.1007/s00115-021-01071-7. Epub 2021 Feb 16.","Heinz A","Nervenarzt","2022","2021/02/16","PMC8763741","","10.1007/s00115-021-01071-7"
"24729411","Twelve-month prevalence, comorbidity and correlates of mental disorders in Germany: the Mental Health Module of the German Health Interview and Examination Survey for Adults (DEGS1-MH)","Jacobi F, Höfler M, Siegert J, Mack S, Gerschler A, Scholl L, Busch MA, Hapke U, Maske U, Seiffert I, Gaebel W, Maier W, Wagner M, Zielasek J, Wittchen HU.","Int J Methods Psychiatr Res. 2014 Sep;23(3):304-19. doi: 10.1002/mpr.1439. Epub 2014 Apr 11.","Jacobi F","Int J Methods Psychiatr Res","2014","2014/04/15","PMC6878234","","10.1002/mpr.1439"
"26610535","Harm Reduction as ""Continuum Care"" in Alcohol Abuse Disorder","Maremmani I, Cibin M, Pani PP, Rossi A, Turchetti G.","Int J Environ Res Public Health. 2015 Nov 19;12(11):14828-41. doi: 10.3390/ijerph121114828.","Maremmani I","Int J Environ Res Public Health","2015","2015/11/28","PMC4661682","","10.3390/ijerph121114828"
"28345966","The importance of standardization of stimuli for functional MRI tasks to evaluate substance use disorder pathology","Wilcox CE, Claus ED.","Am J Drug Alcohol Abuse. 2017 Nov;43(6):625-627. doi: 10.1080/00952990.2017.1299745. Epub 2017 Mar 27.","Wilcox CE","Am J Drug Alcohol Abuse","2017","2017/03/28","PMC5868412","NIHMS952210","10.1080/00952990.2017.1299745"
"23318372","Early smoking onset and risk for subsequent nicotine dependence: a monozygotic co-twin control study","Kendler KS, Myers J, Damaj MI, Chen X.","Am J Psychiatry. 2013 Apr;170(4):408-13. doi: 10.1176/appi.ajp.2012.12030321.","Kendler KS","Am J Psychiatry","2013","2013/01/16","PMC3615117","NIHMS440149","10.1176/appi.ajp.2012.12030321"
"28414486","Girls with childhood ADHD as adults: Cross-domain outcomes by diagnostic persistence","Owens EB, Zalecki C, Gillette P, Hinshaw SP.","J Consult Clin Psychol. 2017 Jul;85(7):723-736. doi: 10.1037/ccp0000217. Epub 2017 Apr 17.","Owens EB","J Consult Clin Psychol","2017","2017/04/18","PMC5512560","NIHMS864796","10.1037/ccp0000217"
"27399221","The treatment of dual ADHD: a drop in the ocean","Cunill R, Castells X.","Adicciones. 2016 Jun 15;28(3):131-5. doi: 10.20882/adicciones.836.","Cunill R","Adicciones","2016","2016/07/12","","","10.20882/adicciones.836"
"40138685","Treatment of Substance Use Disorders With a Mobile Phone App Within Rural Collaborative Care Management (Senyo Health): Protocol for a Mixed Methods Randomized Controlled Trial","Oesterle TS, Bormann NL, Paul MM, Breitinger SA, Lai B, Smith JL, Stoppel CJ, Arndt S, Williams MD.","JMIR Res Protoc. 2025 Mar 26;14:e65693. doi: 10.2196/65693.","Oesterle TS","JMIR Res Protoc","2025","2025/03/26","PMC11982759","","10.2196/65693"
"24840709","Disorders of compulsivity: a common bias towards learning habits","Voon V, Derbyshire K, Rück C, Irvine MA, Worbe Y, Enander J, Schreiber LR, Gillan C, Fineberg NA, Sahakian BJ, Robbins TW, Harrison NA, Wood J, Daw ND, Dayan P, Grant JE, Bullmore ET.","Mol Psychiatry. 2015 Mar;20(3):345-52. doi: 10.1038/mp.2014.44. Epub 2014 May 20.","Voon V","Mol Psychiatry","2015","2014/05/21","PMC4351889","EMS57468","10.1038/mp.2014.44"
"23128154","Smoking quit success genotype score predicts quit success and distinct patterns of developmental involvement with common addictive substances","Uhl GR, Walther D, Musci R, Fisher C, Anthony JC, Storr CL, Behm FM, Eaton WW, Ialongo N, Rose JE.","Mol Psychiatry. 2014 Jan;19(1):50-4. doi: 10.1038/mp.2012.155. Epub 2012 Nov 6.","Uhl GR","Mol Psychiatry","2014","2012/11/07","PMC3922203","NIHMS406506","10.1038/mp.2012.155"
"24733143","Screening and Intervention for Comorbid Substance Disorders, PTSD, Depression, and Suicide: A Trauma Center Survey","Love J, Zatzick D.","Psychiatr Serv. 2014 Jul;65(7):918-23. doi: 10.1176/appi.ps.201300399.","Love J","Psychiatr Serv","2014","2014/04/16","PMC4256134","NIHMS599562","10.1176/appi.ps.201300399"
"26377535","Severe Collateral Damage","Reuther G.","Dtsch Arztebl Int. 2015 Aug 31;112(35-36):603. doi: 10.3238/arztebl.2015.0603a.","Reuther G","Dtsch Arztebl Int","2015","2015/09/18","PMC4577671","","10.3238/arztebl.2015.0603a"
"30245459","Regular MDMA use is associated with decreased risk of drug injection among street-involved youth who use illicit drugs","Gaddis A, Lake S, Tupper K, Nosova E, Blommaert K, Wood E, DeBeck K.","Drug Alcohol Depend. 2018 Nov 1;192:112-117. doi: 10.1016/j.drugalcdep.2018.07.035. Epub 2018 Sep 12.","Gaddis A","Drug Alcohol Depend","2018","2018/09/25","PMC6223257","NIHMS1506471","10.1016/j.drugalcdep.2018.07.035"
"26377537","The Use of Antidepressants in Patients With Benzodiazepine Dependence","Bschor T.","Dtsch Arztebl Int. 2015 Aug 31;112(35-36):603-4. doi: 10.3238/arztebl.2015.0603c.","Bschor T","Dtsch Arztebl Int","2015","2015/09/18","PMC4577673","","10.3238/arztebl.2015.0603c"
"28742413","Association of Current and Lifetime DSM-IV Drug use Disorder Diagnoses to 6-Month Changes in Smoking Behavior in Risky Drinking Smokers: A Pilot Study","Cohn A, Ehlke S.","Subst Use Misuse. 2017 Nov 10;52(13):1784-1794. doi: 10.1080/10826084.2017.1313864. Epub 2017 Jul 25.","Cohn A","Subst Use Misuse","2017","2017/07/26","PMC11932327","NIHMS1501432","10.1080/10826084.2017.1313864"
"22901413","The moderating effect of parental illicit substance use disorders on the relation between adolescent depression and subsequent illicit substance use disorders","Gorka SM, Shankman SA, Seeley JR, Lewinsohn PM.","Drug Alcohol Depend. 2013 Feb 1;128(1-2):1-7. doi: 10.1016/j.drugalcdep.2012.07.011. Epub 2012 Aug 15.","Gorka SM","Drug Alcohol Depend","2013","2012/08/21","PMC3510318","NIHMS401726","10.1016/j.drugalcdep.2012.07.011"
"25042762","Impact of trauma symptomatology on personal networks among substance using women","Min MO, Tracy EM, Park H.","Drug Alcohol Depend. 2014 Sep 1;142:277-82. doi: 10.1016/j.drugalcdep.2014.06.032. Epub 2014 Jul 4.","Min MO","Drug Alcohol Depend","2014","2014/07/22","PMC4127087","NIHMS611273","10.1016/j.drugalcdep.2014.06.032"
