PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"39827117","Resting state EEG in young children with Tuberous Sclerosis Complex: associations with medications and seizures","Clements CC, Engelstad AM, Wilkinson CL, Hyde C, Hartney M, Simmons A, Tager-Flusberg H, Jeste S, Nelson CA.","J Neurodev Disord. 2025 Jan 18;17(1):2. doi: 10.1186/s11689-025-09590-z.","Clements CC","J Neurodev Disord","2025","2025/01/18","PMC11742757","","10.1186/s11689-025-09590-z"
"30576625","Pathogenic potential of human SLC12A5 variants causing KCC2 dysfunction","Fukuda A, Watanabe M.","Brain Res. 2019 May 1;1710:1-7. doi: 10.1016/j.brainres.2018.12.025. Epub 2018 Dec 18.","Fukuda A","Brain Res","2019","2018/12/22","","","10.1016/j.brainres.2018.12.025"
"26284979","hVGAT-mCherry: A novel molecular tool for analysis of GABAergic neurons derived from human pluripotent stem cells","DeRosa BA, Belle KC, Thomas BJ, Cukier HN, Pericak-Vance MA, Vance JM, Dykxhoorn DM.","Mol Cell Neurosci. 2015 Sep;68:244-57. doi: 10.1016/j.mcn.2015.08.007. Epub 2015 Aug 16.","DeRosa BA","Mol Cell Neurosci","2015","2015/08/19","PMC4593758","NIHMS718808","10.1016/j.mcn.2015.08.007"
"34587162","Dyrk1a gene dosage in glutamatergic neurons has key effects in cognitive deficits observed in mouse models of MRD7 and Down syndrome","Brault V, Nguyen TL, Flores-Gutiérrez J, Iacono G, Birling MC, Lalanne V, Meziane H, Manousopoulou A, Pavlovic G, Lindner L, Selloum M, Sorg T, Yu E, Garbis SD, Hérault Y.","PLoS Genet. 2021 Sep 29;17(9):e1009777. doi: 10.1371/journal.pgen.1009777. eCollection 2021 Sep.","Brault V","PLoS Genet","2021","2021/09/29","PMC8480849","","10.1371/journal.pgen.1009777"
"26019381","Human prefrontal layer II interneurons in areas 46, 10 and 24","Arteaga G, Buritica E, Escobar MI, Pimienta H.","Colomb Med (Cali). 2015 Mar 30;46(1):19-25. eCollection 2015 Jan-Mar.","Arteaga G","Colomb Med (Cali)","2015","2015/05/29","PMC4437283","",""
"19358307","Decreased GAD65 mRNA levels in select subpopulations of neurons in the cerebellar dentate nuclei in autism: an in situ hybridization study","Yip J, Soghomonian JJ, Blatt GJ.","Autism Res. 2009 Feb;2(1):50-9. doi: 10.1002/aur.62.","Yip J","Autism Res","2009","2009/04/10","PMC2724747","NIHMS126719","10.1002/aur.62"
"25067827","RELN-expressing neuron density in layer I of the superior temporal lobe is similar in human brains with autism and in age-matched controls","Camacho J, Ejaz E, Ariza J, Noctor SC, Martínez-Cerdeño V.","Neurosci Lett. 2014 Sep 5;579:163-7. doi: 10.1016/j.neulet.2014.07.031. Epub 2014 Jul 25.","Camacho J","Neurosci Lett","2014","2014/07/29","PMC4324637","NIHMS616808","10.1016/j.neulet.2014.07.031"
"26575220","Deciphering H3K4me3 broad domains associated with gene-regulatory networks and conserved epigenomic landscapes in the human brain","Dincer A, Gavin DP, Xu K, Zhang B, Dudley JT, Schadt EE, Akbarian S.","Transl Psychiatry. 2015 Nov 17;5(11):e679. doi: 10.1038/tp.2015.169.","Dincer A","Transl Psychiatry","2015","2015/11/18","PMC5068762","","10.1038/tp.2015.169"
"33794534","A Role for Vasoactive Intestinal Peptide Interneurons in Neurodevelopmental Disorders","Goff KM, Goldberg EM.","Dev Neurosci. 2021;43(3-4):168-180. doi: 10.1159/000515264. Epub 2021 Apr 1.","Goff KM","Dev Neurosci","2021","2021/04/01","PMC8440337","NIHMS1676689","10.1159/000515264"
"34493831","Induction of dopaminergic neurons for neuronal subtype-specific modeling of psychiatric disease risk","Powell SK, O'Shea C, Townsley K, Prytkova I, Dobrindt K, Elahi R, Iskhakova M, Lambert T, Valada A, Liao W, Ho SM, Slesinger PA, Huckins LM, Akbarian S, Brennand KJ.","Mol Psychiatry. 2023 May;28(5):1970-1982. doi: 10.1038/s41380-021-01273-0. Epub 2021 Sep 7.","Powell SK","Mol Psychiatry","2023","2021/09/08","PMC8898985","NIHMS1734801","10.1038/s41380-021-01273-0"
"26206188","Long-lasting changes in neural networks to compensate for altered nicotinic input","John D, Berg DK.","Biochem Pharmacol. 2015 Oct 15;97(4):418-424. doi: 10.1016/j.bcp.2015.07.020. Epub 2015 Jul 20.","John D","Biochem Pharmacol","2015","2015/07/25","PMC4600434","NIHMS709599","10.1016/j.bcp.2015.07.020"
"41534728","Non-neuronal mechanisms in autism spectrum disorder (ASD): Microglia and astrocytes at the crossroads with neurons","Jäntti H, Michels S, Cherubini E, Giniatullin R, Malm T.","Brain Behav Immun. 2026 Mar;133:106275. doi: 10.1016/j.bbi.2026.106275. Epub 2026 Jan 12.","Jäntti H","Brain Behav Immun","2026","2026/01/14","","","10.1016/j.bbi.2026.106275"
"32031250","Social impairments in alternating hemiplegia of childhood","Uchitel J, Abdelnour E, Boggs A, Prange L, Pratt M, Bonner M, Jasien J, Dawson G, Abrahamsen T, Mikati MA.","Dev Med Child Neurol. 2020 Jul;62(7):820-826. doi: 10.1111/dmcn.14473. Epub 2020 Feb 7.","Uchitel J","Dev Med Child Neurol","2020","2020/02/08","","","10.1111/dmcn.14473"
"30698461","Overexpression of NEUROG2 and NEUROG1 in human embryonic stem cells produces a network of excitatory and inhibitory neurons","Lu C, Shi X, Allen A, Baez-Nieto D, Nikish A, Sanjana NE, Pan JQ.","FASEB J. 2019 Apr;33(4):5287-5299. doi: 10.1096/fj.201801110RR. Epub 2019 Jan 30.","Lu C","FASEB J","2019","2019/01/31","PMC6436650","","10.1096/fj.201801110RR"
"37852957","Exploratory evidence for differences in GABAergic regulation of auditory processing in autism spectrum disorder","Huang Q, Velthuis H, Pereira AC, Ahmad J, Cooke SF, Ellis CL, Ponteduro FM, Puts NAJ, Dimitrov M, Batalle D, Wong NML, Kowalewski L, Ivin G, Daly E, Murphy DGM, McAlonan GM.","Transl Psychiatry. 2023 Oct 18;13(1):320. doi: 10.1038/s41398-023-02619-8.","Huang Q","Transl Psychiatry","2023","2023/10/18","PMC10584846","","10.1038/s41398-023-02619-8"
"30332607","Visualizing pregnenolone sulfate-like modulators of NMDA receptor function reveals intracellular and plasma-membrane localization","Chisari M, Wilding TJ, Brunwasser S, Krishnan K, Qian M, Benz A, Huettner JE, Zorumski CF, Covey DF, Mennerick S.","Neuropharmacology. 2019 Jan;144:91-103. doi: 10.1016/j.neuropharm.2018.10.015. Epub 2018 Oct 15.","Chisari M","Neuropharmacology","2019","2018/10/18","PMC6286210","NIHMS1510285","10.1016/j.neuropharm.2018.10.015"
"36446382","Gabrb3 is required for the functional integration of pyramidal neuron subtypes in the somatosensory cortex","Babij R, Ferrer C, Donatelle A, Wacks S, Buch AM, Niemeyer JE, Ma H, Duan ZRS, Fetcho RN, Che A, Otsuka T, Schwartz TH, Huang BS, Liston C, De Marco García NV.","Neuron. 2023 Jan 18;111(2):256-274.e10. doi: 10.1016/j.neuron.2022.10.037. Epub 2022 Nov 28.","Babij R","Neuron","2023","2022/11/29","PMC9852093","NIHMS1852298","10.1016/j.neuron.2022.10.037"
"19301429","Density of cerebellar basket and stellate cells in autism: evidence for a late developmental loss of Purkinje cells","Whitney ER, Kemper TL, Rosene DL, Bauman ML, Blatt GJ.","J Neurosci Res. 2009 Aug 1;87(10):2245-54. doi: 10.1002/jnr.22056.","Whitney ER","J Neurosci Res","2009","2009/03/21","PMC2760265","NIHMS135014","10.1002/jnr.22056"
"30846682","Motor cortex excitability and inhibitory imbalance in autism spectrum disorder assessed with transcranial magnetic stimulation: a systematic review","Masuda F, Nakajima S, Miyazaki T, Yoshida K, Tsugawa S, Wada M, Ogyu K, Croarkin PE, Blumberger DM, Daskalakis ZJ, Mimura M, Noda Y.","Transl Psychiatry. 2019 Mar 7;9(1):110. doi: 10.1038/s41398-019-0444-3.","Masuda F","Transl Psychiatry","2019","2019/03/09","PMC6405856","","10.1038/s41398-019-0444-3"
"32513931","Measurement of excitation-inhibition ratio in autism spectrum disorder using critical brain dynamics","Bruining H, Hardstone R, Juarez-Martinez EL, Sprengers J, Avramiea AE, Simpraga S, Houtman SJ, Poil SS, Dallares E, Palva S, Oranje B, Matias Palva J, Mansvelder HD, Linkenkaer-Hansen K.","Sci Rep. 2020 Jun 8;10(1):9195. doi: 10.1038/s41598-020-65500-4.","Bruining H","Sci Rep","2020","2020/06/10","PMC7280527","","10.1038/s41598-020-65500-4"
"27611990","Reduced GABA and altered somatosensory function in children with autism spectrum disorder","Puts NAJ, Wodka EL, Harris AD, Crocetti D, Tommerdahl M, Mostofsky SH, Edden RAE.","Autism Res. 2017 Apr;10(4):608-619. doi: 10.1002/aur.1691. Epub 2016 Sep 9.","Puts NAJ","Autism Res","2017","2016/09/10","PMC5344784","NIHMS812098","10.1002/aur.1691"
"27639297","Ester to amide substitution improves selectivity, efficacy and kinetic behavior of a benzodiazepine positive modulator of GABA(A) receptors containing the α5 subunit","Stamenić TT, Poe MM, Rehman S, Santrač A, Divović B, Scholze P, Ernst M, Cook JM, Savić MM.","Eur J Pharmacol. 2016 Nov 15;791:433-443. doi: 10.1016/j.ejphar.2016.09.016. Epub 2016 Sep 14.","Stamenić TT","Eur J Pharmacol","2016","2016/09/19","PMC5107132","NIHMS818193","10.1016/j.ejphar.2016.09.016"
"27404513","Derisking Psychiatric Drug Development: The NIMH's Fast Fail Program, A Novel Precompetitive Model","Grabb MC, Cross AJ, Potter WZ, McCracken JT.","J Clin Psychopharmacol. 2016 Oct;36(5):419-21. doi: 10.1097/JCP.0000000000000536.","Grabb MC","J Clin Psychopharmacol","2016","2016/07/13","PMC5007185","NIHMS787742","10.1097/JCP.0000000000000536"
"38752176","Giftedness and atypical sexual differentiation: enhanced perceptual functioning through estrogen deficiency instead of androgen excess","Sakaguchi K, Tawata S.","Front Endocrinol (Lausanne). 2024 May 1;15:1343759. doi: 10.3389/fendo.2024.1343759. eCollection 2024.","Sakaguchi K","Front Endocrinol (Lausanne)","2024","2024/05/16","PMC11094242","","10.3389/fendo.2024.1343759"
"40571781","A rat Satb1 truncation causes neurodevelopmental abnormalities recapitulating the symptoms of patients with SATB1 mutations","Hu ZB, Liu WT, Li YW, Hu L, Huang Y, Liu XY, Zhang Q, Wang YB, Chen JY, Li ZX, Tu SX, Zhao L, Song NN, Klavir O, Ding YQ.","Acta Pharmacol Sin. 2025 Dec;46(12):3163-3176. doi: 10.1038/s41401-025-01588-6. Epub 2025 Jun 26.","Hu ZB","Acta Pharmacol Sin","2025","2025/06/26","PMC12644705","","10.1038/s41401-025-01588-6"
"17498672","Vibrotactile adaptation fails to enhance spatial localization in adults with autism","Tommerdahl M, Tannan V, Cascio CJ, Baranek GT, Whitsel BL.","Brain Res. 2007 Jun 18;1154:116-23. doi: 10.1016/j.brainres.2007.04.032. Epub 2007 Apr 19.","Tommerdahl M","Brain Res","2007","2007/05/15","PMC1987714","NIHMS25926","10.1016/j.brainres.2007.04.032"
"34851771","A novel de novo hemizygous ARHGEF9 mutation associated with severe intellectual disability and epilepsy: a case report","Qiu T, Dai Q, Wang Q.","J Int Med Res. 2021 Nov;49(11):3000605211058372. doi: 10.1177/03000605211058372.","Qiu T","J Int Med Res","2021","2021/12/01","PMC8647271","","10.1177/03000605211058372"
"25225882","Identification of positive allosteric modulators VU0155094 (ML397) and VU0422288 (ML396) reveals new insights into the biology of metabotropic glutamate receptor 7","Jalan-Sakrikar N, Field JR, Klar R, Mattmann ME, Gregory KJ, Zamorano R, Engers DW, Bollinger SR, Weaver CD, Days EL, Lewis LM, Utley TJ, Hurtado M, Rigault D, Acher F, Walker AG, Melancon BJ, Wood MR, Lindsley CW, Conn PJ, Xiang Z, Hopkins CR, Niswender CM.","ACS Chem Neurosci. 2014 Dec 17;5(12):1221-37. doi: 10.1021/cn500153z. Epub 2014 Oct 9.","Jalan-Sakrikar N","ACS Chem Neurosci","2014","2014/09/17","PMC4306484","","10.1021/cn500153z"
"21694734","Copy number variants and infantile spasms: evidence for abnormalities in ventral forebrain development and pathways of synaptic function","Paciorkowski AR, Thio LL, Rosenfeld JA, Gajecka M, Gurnett CA, Kulkarni S, Chung WK, Marsh ED, Gentile M, Reggin JD, Wheless JW, Balasubramanian S, Kumar R, Christian SL, Marini C, Guerrini R, Maltsev N, Shaffer LG, Dobyns WB.","Eur J Hum Genet. 2011 Dec;19(12):1238-45. doi: 10.1038/ejhg.2011.121. Epub 2011 Jun 22.","Paciorkowski AR","Eur J Hum Genet","2011","2011/06/23","PMC3230360","","10.1038/ejhg.2011.121"
"41174879","Resolving SLC6A1 variable expressivity with deep clinical phenotyping and Drosophila models","Jay KL, Gogate N, Hall PI, Ezell KM, Andrews JC, Jangam SV, Pan H, Pham K, German R, Gomez V, Jellinek-Russo E, Storch EA; Brain Gene Registry Consortium; Undiagnosed Diseases Network; Yamamoto S, Kanca O, Bellen HJ, Dierick HA, Cogan JD, Phillips JA, Hamid R, Cassini T, Rives L, Pruthi S, Chen HC, Posey JE, Wangler MF.","HGG Adv. 2026 Jan 15;7(1):100541. doi: 10.1016/j.xhgg.2025.100541. Epub 2025 Oct 31.","Jay KL","HGG Adv","2026","2025/11/01","PMC12681531","","10.1016/j.xhgg.2025.100541"
"19941058","Low-frequency repetitive transcranial magnetic stimulation (rTMS) affects event-related potential measures of novelty processing in autism","Sokhadze E, Baruth J, Tasman A, Mansoor M, Ramaswamy R, Sears L, Mathai G, El-Baz A, Casanova MF.","Appl Psychophysiol Biofeedback. 2010 Jun;35(2):147-61. doi: 10.1007/s10484-009-9121-2.","Sokhadze E","Appl Psychophysiol Biofeedback","2010","2009/11/27","PMC2876218","NIHMS163435","10.1007/s10484-009-9121-2"
"18835857","Chromosome 15q11-13 duplication syndrome brain reveals epigenetic alterations in gene expression not predicted from copy number","Hogart A, Leung KN, Wang NJ, Wu DJ, Driscoll J, Vallero RO, Schanen NC, LaSalle JM.","J Med Genet. 2009 Feb;46(2):86-93. doi: 10.1136/jmg.2008.061580. Epub 2008 Oct 7.","Hogart A","J Med Genet","2009","2008/10/07","PMC2634820","NIHMS69311","10.1136/jmg.2008.061580"
"37678443","GABA(B1) receptor knockdown in prefrontal cortex induces behavioral aberrations associated with autism spectrum disorder in mice","Wang X, Zhao Z, Guo J, Mei D, Duan Y, Zhang Y, Gou L.","Brain Res Bull. 2023 Oct 1;202:110755. doi: 10.1016/j.brainresbull.2023.110755. Epub 2023 Sep 7.","Wang X","Brain Res Bull","2023","2023/09/07","","","10.1016/j.brainresbull.2023.110755"
"36190246","Modeling Human Cerebellar Development In Vitro in 2D Structure","Madencioglu DA, Kruth KA, Wassink TH, Magnotta VA, Wemmie JA, Williams AJ.","J Vis Exp. 2022 Sep 16;(187):10.3791/64462. doi: 10.3791/64462.","Madencioglu DA","J Vis Exp","2022","2022/10/03","PMC10108866","NIHMS1884330","10.3791/64462"
"30108208","Association study and mutation sequencing of genes on chromosome 15q11-q13 identified GABRG3 as a susceptibility gene for autism in Chinese Han population","Wang L, Li J, Shuang M, Lu T, Wang Z, Zhang T, Yue W, Jia M, Ruan Y, Liu J, Wu Z, Zhang D, Wang L.","Transl Psychiatry. 2018 Aug 14;8(1):152. doi: 10.1038/s41398-018-0197-4.","Wang L","Transl Psychiatry","2018","2018/08/16","PMC6092396","","10.1038/s41398-018-0197-4"
"23707581","GABA estimation in the brains of children on the autism spectrum: measurement precision and regional cortical variation","Gaetz W, Bloy L, Wang DJ, Port RG, Blaskey L, Levy SE, Roberts TP.","Neuroimage. 2014 Feb 1;86:1-9. doi: 10.1016/j.neuroimage.2013.05.068. Epub 2013 May 24.","Gaetz W","Neuroimage","2014","2013/05/28","PMC3883951","NIHMS484862","10.1016/j.neuroimage.2013.05.068"
"32297709","Concentrations of Cortical GABA and Glutamate in Young Adults With Autism Spectrum Disorder","Kolodny T, Schallmo MP, Gerdts J, Edden RAE, Bernier RA, Murray SO.","Autism Res. 2020 Jul;13(7):1111-1129. doi: 10.1002/aur.2300. Epub 2020 Apr 16.","Kolodny T","Autism Res","2020","2020/04/17","PMC7387217","NIHMS1590624","10.1002/aur.2300"
"31451579","GABAergic Inhibition Gates Perceptual Awareness During Binocular Rivalry","Mentch J, Spiegel A, Ricciardi C, Robertson CE.","J Neurosci. 2019 Oct 16;39(42):8398-8407. doi: 10.1523/JNEUROSCI.0836-19.2019. Epub 2019 Aug 26.","Mentch J","J Neurosci","2019","2019/08/28","PMC6794916","","10.1523/JNEUROSCI.0836-19.2019"
"23660524","A vibrotactile behavioral battery for investigating somatosensory processing in children and adults","Puts NA, Edden RA, Wodka EL, Mostofsky SH, Tommerdahl M.","J Neurosci Methods. 2013 Aug 15;218(1):39-47. doi: 10.1016/j.jneumeth.2013.04.012. Epub 2013 May 6.","Puts NA","J Neurosci Methods","2013","2013/05/11","PMC4106128","NIHMS600042","10.1016/j.jneumeth.2013.04.012"
"30340090","Pluripotent stem cell-derived interneuron progenitors mature and restore memory deficits but do not suppress seizures in the epileptic mouse brain","Anderson NC, Van Zandt MA, Shrestha S, Lawrence DB, Gupta J, Chen CY, Harrsch FA, Boyi T, Dundes CE, Aaron G, Naegele JR, Grabel L.","Stem Cell Res. 2018 Dec;33:83-94. doi: 10.1016/j.scr.2018.10.007. Epub 2018 Oct 5.","Anderson NC","Stem Cell Res","2018","2018/10/20","","","10.1016/j.scr.2018.10.007"
"33109720","Evolution of regulatory signatures in primate cortical neurons at cell-type resolution","Kozlenkov A, Vermunt MW, Apontes P, Li J, Hao K, Sherwood CC, Hof PR, Ely JJ, Wegner M, Mukamel EA, Creyghton MP, Koonin EV, Dracheva S.","Proc Natl Acad Sci U S A. 2020 Nov 10;117(45):28422-28432. doi: 10.1073/pnas.2011884117. Epub 2020 Oct 27.","Kozlenkov A","Proc Natl Acad Sci U S A","2020","2020/10/28","PMC7668098","","10.1073/pnas.2011884117"
"34622779","Memory recall involves a transient break in excitatory-inhibitory balance","Koolschijn RS, Shpektor A, Clarke WT, Ip IB, Dupret D, Emir UE, Barron HC.","Elife. 2021 Oct 8;10:e70071. doi: 10.7554/eLife.70071.","Koolschijn RS","Elife","2021","2021/10/08","PMC8516417","","10.7554/eLife.70071"
"29981347","Prenatal exposure to environmental insults and enhanced risk of developing Schizophrenia and Autism Spectrum Disorder: focus on biological pathways and epigenetic mechanisms","Cattane N, Richetto J, Cattaneo A.","Neurosci Biobehav Rev. 2020 Oct;117:253-278. doi: 10.1016/j.neubiorev.2018.07.001. Epub 2018 Jul 4.","Cattane N","Neurosci Biobehav Rev","2020","2018/07/08","","","10.1016/j.neubiorev.2018.07.001"
"36681677","Excitatory/inhibitory imbalance in autism: the role of glutamate and GABA gene-sets in symptoms and cortical brain structure","Hollestein V, Poelmans G, Forde NJ, Beckmann CF, Ecker C, Mann C, Schäfer T, Moessnang C, Baumeister S, Banaschewski T, Bourgeron T, Loth E, Dell'Acqua F, Murphy DGM, Puts NA, Tillmann J, Charman T, Jones EJH, Mason L, Ambrosino S, Holt R, Bölte S, Buitelaar JK, Naaijen J.","Transl Psychiatry. 2023 Jan 21;13(1):18. doi: 10.1038/s41398-023-02317-5.","Hollestein V","Transl Psychiatry","2023","2023/01/21","PMC9867712","","10.1038/s41398-023-02317-5"
"31808517","Integrative analysis of shared genetic pathogenesis by autism spectrum disorder and obsessive-compulsive disorder","Liu D, Cao H, Kural KC, Fang Q, Zhang F.","Biosci Rep. 2019 Dec 20;39(12):BSR20191942. doi: 10.1042/BSR20191942.","Liu D","Biosci Rep","2019","2019/12/07","PMC6928520","","10.1042/BSR20191942"
"37956467","Relationships between GABA, glutamate, and GABA/glutamate and social and olfactory processing in children with autism spectrum disorder","Johnson AJ, Shankland E, Richards T, Corrigan N, Shusterman D, Edden R, Estes A, St John T, Dager S, Kleinhans NM.","Psychiatry Res Neuroimaging. 2023 Dec;336:111745. doi: 10.1016/j.pscychresns.2023.111745. Epub 2023 Nov 4.","Johnson AJ","Psychiatry Res Neuroimaging","2023","2023/11/13","PMC10841920","NIHMS1944684","10.1016/j.pscychresns.2023.111745"
"21766040","Brain plasticity and disease: a matter of inhibition","Baroncelli L, Braschi C, Spolidoro M, Begenisic T, Maffei L, Sale A.","Neural Plast. 2011;2011:286073. doi: 10.1155/2011/286073. Epub 2011 Jul 3.","Baroncelli L","Neural Plast","2011","2011/07/19","PMC3134991","","10.1155/2011/286073"
"35524181","The electroretinogram b-wave amplitude: a differential physiological measure for Attention Deficit Hyperactivity Disorder and Autism Spectrum Disorder","Lee IO, Skuse DH, Constable PA, Marmolejo-Ramos F, Olsen LR, Thompson DA.","J Neurodev Disord. 2022 May 6;14(1):30. doi: 10.1186/s11689-022-09440-2.","Lee IO","J Neurodev Disord","2022","2022/05/06","PMC9077889","","10.1186/s11689-022-09440-2"
"36127322","From bench to bedside: The mGluR5 system in people with and without Autism Spectrum Disorder and animal model systems","Carey C, Singh N, Dunn JT, Sementa T, Mendez MA, Velthuis H, Pereira AC, Pretzsch CM, Horder J, Hader S, Lythgoe DJ, Rotaru DG, Gee A, Cash D, Veronese M, Murphy D, McAlonan G.","Transl Psychiatry. 2022 Sep 20;12(1):395. doi: 10.1038/s41398-022-02143-1.","Carey C","Transl Psychiatry","2022","2022/09/20","PMC9489881","","10.1038/s41398-022-02143-1"
"32705817","Is autism driven by epilepsy in infants with Tuberous Sclerosis Complex?","Moavero R, Kotulska K, Lagae L, Benvenuto A, Emberti Gialloreti L, Weschke B, Riney K, Feucht M, Krsek P, Nabbout R, Jansen AC, Wojdan K, Borkowska J, Sadowski K, Hertzberg C, Van Schooneveld MM, Samueli S, Maulisovà A, Aronica E, Kwiatkowski DJ, Jansen FE, Jozwiak S, Curatolo P; EPISTOP Consortium.","Ann Clin Transl Neurol. 2020 Aug;7(8):1371-1381. doi: 10.1002/acn3.51128. Epub 2020 Jul 23.","Moavero R","Ann Clin Transl Neurol","2020","2020/07/25","PMC7448162","","10.1002/acn3.51128"
"20735793","Annual Research Review: Development of the cerebral cortex: implications for neurodevelopmental disorders","Rubenstein JL.","J Child Psychol Psychiatry. 2011 Apr;52(4):339-55. doi: 10.1111/j.1469-7610.2010.02307.x. Epub 2010 Aug 24.","Rubenstein JL","J Child Psychol Psychiatry","2011","2010/08/26","PMC3429600","NIHMS225863","10.1111/j.1469-7610.2010.02307.x"
"37894820","Molecular and Cellular Insights: A Focus on Glycans and the HNK1 Epitope in Autism Spectrum Disorder","Hours CM, Gil S, Gressens P.","Int J Mol Sci. 2023 Oct 13;24(20):15139. doi: 10.3390/ijms242015139.","Hours CM","Int J Mol Sci","2023","2023/10/28","PMC10606426","","10.3390/ijms242015139"
"38263132","TrkB-dependent regulation of molecular signaling across septal cell types","Rodriguez LA, Tran MN, Garcia-Flores R, Oh S, Phillips RA 3rd, Pattie EA, Divecha HR, Kim SH, Shin JH, Lee YK, Montoya C, Jaffe AE, Collado-Torres L, Page SC, Martinowich K.","Transl Psychiatry. 2024 Jan 23;14(1):52. doi: 10.1038/s41398-024-02758-6.","Rodriguez LA","Transl Psychiatry","2024","2024/01/23","PMC10805920","","10.1038/s41398-024-02758-6"
"27007844","Thalamic reticular impairment underlies attention deficit in Ptchd1(Y/-) mice","Wells MF, Wimmer RD, Schmitt LI, Feng G, Halassa MM.","Nature. 2016 Apr 7;532(7597):58-63. doi: 10.1038/nature17427. Epub 2016 Mar 23.","Wells MF","Nature","2016","2016/03/24","PMC4875756","NIHMS761320","10.1038/nature17427"
"25432637","GABA receptor subunit distribution and FMRP-mGluR5 signaling abnormalities in the cerebellum of subjects with schizophrenia, mood disorders, and autism","Fatemi SH, Folsom TD.","Schizophr Res. 2015 Sep;167(1-3):42-56. doi: 10.1016/j.schres.2014.10.010. Epub 2014 Nov 26.","Fatemi SH","Schizophr Res","2015","2014/11/30","PMC5301472","NIHMS646000","10.1016/j.schres.2014.10.010"
"41917044","Trisomy 21 Drives ADARB1 Overexpression and Premature RNA Recoding in the Developing Fetal Brain","Breen MS, Yang A, Wang X, Rodriguez de Los Santos M, Tao R, Weinberger DR, Kleinman JE, Mihova K, Stancheva G, Savova S, Kaneva R, Dimitrova V, Vladimirov V, Hyde TM, Buxbaum JD.","Nat Commun. 2026 Mar 31;17(1):2797. doi: 10.1038/s41467-026-70217-5.","Breen MS","Nat Commun","2026","2026/03/31","PMC13039865","","10.1038/s41467-026-70217-5"
"33263776","The emerging role of chromatin remodelers in neurodevelopmental disorders: a developmental perspective","Mossink B, Negwer M, Schubert D, Nadif Kasri N.","Cell Mol Life Sci. 2021 Mar;78(6):2517-2563. doi: 10.1007/s00018-020-03714-5. Epub 2020 Dec 2.","Mossink B","Cell Mol Life Sci","2021","2020/12/02","PMC8004494","","10.1007/s00018-020-03714-5"
"27748740","Arbaclofen in Children and Adolescents with Autism Spectrum Disorder: A Randomized, Controlled, Phase 2 Trial","Veenstra-VanderWeele J, Cook EH, King BH, Zarevics P, Cherubini M, Walton-Bowen K, Bear MF, Wang PP, Carpenter RL.","Neuropsychopharmacology. 2017 Jun;42(7):1390-1398. doi: 10.1038/npp.2016.237. Epub 2016 Oct 17.","Veenstra-VanderWeele J","Neuropsychopharmacology","2017","2016/10/18","PMC5436109","","10.1038/npp.2016.237"
"41277752","Mapping Resting-State Brain Functional Specialization to Neurotransmitter Profiles in Autism Spectrum Disorder","Shi D, Guan J, Wang G, Wu S, Zhuang C, Mao Y, Jia Y, Zhao N, Yan G, Wu R.","CNS Neurosci Ther. 2025 Nov;31(11):e70666. doi: 10.1111/cns.70666.","Shi D","CNS Neurosci Ther","2025","2025/11/24","PMC12641454","","10.1111/cns.70666"
"29802263","Glutamate and GABA in autism spectrum disorder-a translational magnetic resonance spectroscopy study in man and rodent models","Horder J, Petrinovic MM, Mendez MA, Bruns A, Takumi T, Spooren W, Barker GJ, Künnecke B, Murphy DG.","Transl Psychiatry. 2018 May 25;8(1):106. doi: 10.1038/s41398-018-0155-1.","Horder J","Transl Psychiatry","2018","2018/05/27","PMC5970172","","10.1038/s41398-018-0155-1"
"37443359","Early-life differences in the gut microbiota composition and functionality of infants at elevated likelihood of developing autism spectrum disorder","Zuffa S, Schimmel P, Gonzalez-Santana A, Belzer C, Knol J, Bölte S, Falck-Ytter T, Forssberg H, Swann J, Diaz Heijtz R.","Transl Psychiatry. 2023 Jul 13;13(1):257. doi: 10.1038/s41398-023-02556-6.","Zuffa S","Transl Psychiatry","2023","2023/07/14","PMC10344877","","10.1038/s41398-023-02556-6"
"31748505","Effects of cannabidivarin (CBDV) on brain excitation and inhibition systems in adults with and without Autism Spectrum Disorder (ASD): a single dose trial during magnetic resonance spectroscopy","Pretzsch CM, Voinescu B, Lythgoe D, Horder J, Mendez MA, Wichers R, Ajram L, Ivin G, Heasman M, Edden RAE, Williams S, Murphy DGM, Daly E, McAlonan GM.","Transl Psychiatry. 2019 Nov 20;9(1):313. doi: 10.1038/s41398-019-0654-8.","Pretzsch CM","Transl Psychiatry","2019","2019/11/22","PMC6868232","","10.1038/s41398-019-0654-8"
"26411965","Expanding Spectrum of Sodium Potassium Chloride Co-transporters in the Pathophysiology of Diseases","Jaggi AS, Kaur A, Bali A, Singh N.","Curr Neuropharmacol. 2015;13(3):369-88. doi: 10.2174/1570159x13666150205130359.","Jaggi AS","Curr Neuropharmacol","2015","2015/09/29","PMC4812803","","10.2174/1570159x13666150205130359"
"33393837","Succinic Semialdehyde Dehydrogenase Deficiency: Review of the Natural History Study","Pearl PL, DiBacco ML, Papadelis C, Opladen T, Hanson E, Roullet JB, Gibson KM.","J Child Neurol. 2021 Nov;36(13-14):1153-1161. doi: 10.1177/0883073820981262. Epub 2021 Jan 4.","Pearl PL","J Child Neurol","2021","2021/01/04","PMC8254814","NIHMS1650255","10.1177/0883073820981262"
