PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"40667448","Toxicity of glyphosate accelerates neurodegeneration in Caenorhabditis elegans model of Alzheimer's disease","Rani N, Alam MM, Parvez S.","Front Toxicol. 2025 Jul 1;7:1578230. doi: 10.3389/ftox.2025.1578230. eCollection 2025.","Rani N","Front Toxicol","2025","2025/07/16","PMC12259624","","10.3389/ftox.2025.1578230"
"40584038","The microbiota-gut-brain axis and central nervous system diseases: from mechanisms of pathogenesis to therapeutic strategies","Xu J, Lu Y.","Front Microbiol. 2025 Jun 13;16:1583562. doi: 10.3389/fmicb.2025.1583562. eCollection 2025.","Xu J","Front Microbiol","2025","2025/06/30","PMC12202378","","10.3389/fmicb.2025.1583562"
"37367870","Free Radicals and Obesity-Related Chronic Inflammation Contrasted by Antioxidants: A New Perspective in Coronary Artery Disease","Caiati C, Stanca A, Lepera ME.","Metabolites. 2023 May 31;13(6):712. doi: 10.3390/metabo13060712.","Caiati C","Metabolites","2023","2023/06/27","PMC10302379","","10.3390/metabo13060712"
"40427575","Melatonin Interplay in Physiology and Disease-The Fountain of Eternal Youth Revisited","Ortiz-Placín C, Salido GM, González A.","Biomolecules. 2025 May 8;15(5):682. doi: 10.3390/biom15050682.","Ortiz-Placín C","Biomolecules","2025","2025/05/28","PMC12109172","","10.3390/biom15050682"
"36413926","Unraveling the potential human health risks from used disposable face mask-derived micro/nanoplastics during the COVID-19 pandemic scenario: A critical review","Li M, Hou Z, Meng R, Hao S, Wang B.","Environ Int. 2022 Dec;170:107644. doi: 10.1016/j.envint.2022.107644. Epub 2022 Nov 17.","Li M","Environ Int","2022","2022/11/22","PMC9671534","","10.1016/j.envint.2022.107644"
"33504019","Autism Spectrum Disorder from the Womb to Adulthood: Suggestions for a Paradigm Shift","Panisi C, Guerini FR, Abruzzo PM, Balzola F, Biava PM, Bolotta A, Brunero M, Burgio E, Chiara A, Clerici M, Croce L, Ferreri C, Giovannini N, Ghezzo A, Grossi E, Keller R, Manzotti A, Marini M, Migliore L, Moderato L, Moscone D, Mussap M, Parmeggiani A, Pasin V, Perotti M, Piras C, Saresella M, Stoccoro A, Toso T, Vacca RA, Vagni D, Vendemmia S, Villa L, Politi P, Fanos V.","J Pers Med. 2021 Jan 25;11(2):70. doi: 10.3390/jpm11020070.","Panisi C","J Pers Med","2021","2021/01/28","PMC7912683","","10.3390/jpm11020070"
"35493075","Understanding the Role of the Gut Microbiome in Brain Development and Its Association With Neurodevelopmental Psychiatric Disorders","Dash S, Syed YA, Khan MR.","Front Cell Dev Biol. 2022 Apr 14;10:880544. doi: 10.3389/fcell.2022.880544. eCollection 2022.","Dash S","Front Cell Dev Biol","2022","2022/05/02","PMC9048050","","10.3389/fcell.2022.880544"
"39449425","Oxidative Processes and Xenobiotic Metabolism in Plants: Mechanisms of Defense and Potential Therapeutic Implications","Vicidomini C, Palumbo R, Moccia M, Roviello GN.","J Xenobiot. 2024 Oct 18;14(4):1541-1569. doi: 10.3390/jox14040084.","Vicidomini C","J Xenobiot","2024","2024/10/25","PMC11503355","","10.3390/jox14040084"
"34948274","Effects of Pesticides on Longevity and Bioenergetics in Invertebrates-The Impact of Polyphenolic Metabolites","Schmitt F, Babylon L, Dieter F, Eckert GP.","Int J Mol Sci. 2021 Dec 15;22(24):13478. doi: 10.3390/ijms222413478.","Schmitt F","Int J Mol Sci","2021","2021/12/24","PMC8707434","","10.3390/ijms222413478"
"18288322","Perturbation of organogenesis by the herbicide atrazine in the amphibian Xenopus laevis","Lenkowski JR, Reed JM, Deininger L, McLaughlin KA.","Environ Health Perspect. 2008 Feb;116(2):223-30. doi: 10.1289/ehp.10742.","Lenkowski JR","Environ Health Perspect","2008","2008/02/22","PMC2235211","","10.1289/ehp.10742"
"38495751","Genetically Engineered Microorganisms and Their Impact on Human Health","Mahdizade Ari M, Dadgar L, Elahi Z, Ghanavati R, Taheri B.","Int J Clin Pract. 2024 Mar 9;2024:6638269. doi: 10.1155/2024/6638269. eCollection 2024.","Mahdizade Ari M","Int J Clin Pract","2024","2024/03/18","PMC10944348","","10.1155/2024/6638269"
"39940989","The Role of Genetic, Environmental, and Dietary Factors in Alzheimer's Disease: A Narrative Review","Mertaş B, Boşgelmez Iİ.","Int J Mol Sci. 2025 Jan 30;26(3):1222. doi: 10.3390/ijms26031222.","Mertaş B","Int J Mol Sci","2025","2025/02/13","PMC11818526","","10.3390/ijms26031222"
"32009871","Antidepressive Mechanisms of Probiotics and Their Therapeutic Potential","Yong SJ, Tong T, Chew J, Lim WL.","Front Neurosci. 2020 Jan 14;13:1361. doi: 10.3389/fnins.2019.01361. eCollection 2019.","Yong SJ","Front Neurosci","2020","2020/02/04","PMC6971226","","10.3389/fnins.2019.01361"
"41184709","Dietary modulation of the gut microbiome as a supportive strategy in the treatment of amyotrophic lateral sclerosis - a narrative review","Kiecka A, Szczepanik M.","Pharmacol Rep. 2025 Dec;77(6):1514-1526. doi: 10.1007/s43440-025-00800-y. Epub 2025 Nov 4.","Kiecka A","Pharmacol Rep","2025","2025/11/03","PMC12647262","","10.1007/s43440-025-00800-y"
"36937345","Pesticides as a risk factor for cognitive impairment: Natural substances are expected to become alternative measures to prevent and improve cognitive impairment","Wen L, Miao X, Ding J, Tong X, Wu Y, He Y, Zheng F.","Front Nutr. 2023 Feb 24;10:1113099. doi: 10.3389/fnut.2023.1113099. eCollection 2023.","Wen L","Front Nutr","2023","2023/03/20","PMC10016095","","10.3389/fnut.2023.1113099"
"40363695","Molecular Links Between Circadian Rhythm Disruption, Melatonin, and Neurodegenerative Diseases: An Updated Review","Baser KHC, Haskologlu IC, Erdag E.","Molecules. 2025 Apr 23;30(9):1888. doi: 10.3390/molecules30091888.","Baser KHC","Molecules","2025","2025/05/14","PMC12073486","","10.3390/molecules30091888"
"36456693","ACNP 61(st) Annual Meeting: Poster Abstracts P1 - P270","","Neuropsychopharmacology. 2022 Dec;47(Suppl 1):63-219. doi: 10.1038/s41386-022-01484-1.","","Neuropsychopharmacology","2022","2022/12/01","PMC9714397","","10.1038/s41386-022-01484-1"
"40140839","A comprehensive review on the impact of polyphenol supplementation and exercise on depression and brain function parameters","Jie S, Fu A, Wang C, Rajabi S.","Behav Brain Funct. 2025 Mar 26;21(1):10. doi: 10.1186/s12993-025-00273-2.","Jie S","Behav Brain Funct","2025","2025/03/27","PMC11948876","","10.1186/s12993-025-00273-2"
"34072750","Which Is More Toxic? Evaluation of the Short-Term Toxic Effects of Chlorpyrifos and Cypermethrin on Selected Biomarkers in Common Carp (Cyprinus carpio, Linnaeus 1758)","Georgieva E, Yancheva V, Stoyanova S, Velcheva I, Iliev I, Vasileva T, Bivolarski V, Petkova E, László B, Nyeste K, Antal L.","Toxics. 2021 May 31;9(6):125. doi: 10.3390/toxics9060125.","Georgieva E","Toxics","2021","2021/06/02","PMC8229483","","10.3390/toxics9060125"
"","2025 ACVIM Forum Research Abstract Program","","J Vet Intern Med. 2025 Oct 17;39(6):e70258. doi: 10.1111/jvim.70258. eCollection 2025 Nov-Dec.","","J Vet Intern Med","2025","","PMC12531457","","10.1111/jvim.70258"
"41048613","Environmental exposure pathways of microplastics and their toxic effects on ecosystems and the nervous system","Lu K, Que Y, Wang L, Wang Y, Qiu J, Jia Y, Ding C, Wang D, Cheng W, Zhang Y.","Front Toxicol. 2025 Sep 19;7:1649282. doi: 10.3389/ftox.2025.1649282. eCollection 2025.","Lu K","Front Toxicol","2025","2025/10/06","PMC12491214","","10.3389/ftox.2025.1649282"
"39286597","Melatonin in animal husbandry: functions and applications","Zhao R, Bai Y, Yang F.","Front Vet Sci. 2024 Sep 2;11:1444578. doi: 10.3389/fvets.2024.1444578. eCollection 2024.","Zhao R","Front Vet Sci","2024","2024/09/17","PMC11402905","","10.3389/fvets.2024.1444578"
"31590466","A Comprehensive Insight on the Health Benefits and Phytoconstituents of Camellia sinensis and Recent Approaches for Its Quality Control","Aboulwafa MM, Youssef FS, Gad HA, Altyar AE, Al-Azizi MM, Ashour ML.","Antioxidants (Basel). 2019 Oct 6;8(10):455. doi: 10.3390/antiox8100455.","Aboulwafa MM","Antioxidants (Basel)","2019","2019/10/09","PMC6826564","","10.3390/antiox8100455"
"41113649","Comprehensive analysis of vaginal microbiota, metabolites, and inflammatory factors in preterm and term pregnancies","Shen LP, Cai BJ, Guan JX, Peng T, Jin L.","Front Microbiol. 2025 Oct 2;16:1689494. doi: 10.3389/fmicb.2025.1689494. eCollection 2025.","Shen LP","Front Microbiol","2025","2025/10/20","PMC12529939","","10.3389/fmicb.2025.1689494"
"36601680","When the microbiome helps the brain-current evidence","Drljača J, Milošević N, Milanović M, Abenavoli L, Milić N.","CNS Neurosci Ther. 2023 Jun;29 Suppl 1(Suppl 1):43-58. doi: 10.1111/cns.14076. Epub 2023 Jan 4.","Drljača J","CNS Neurosci Ther","2023","2023/01/05","PMC10314113","","10.1111/cns.14076"
"27016037","Role of dietary bioactive natural products in estrogen receptor-positive breast cancer","Bak MJ, Das Gupta S, Wahler J, Suh N.","Semin Cancer Biol. 2016 Oct;40-41:170-191. doi: 10.1016/j.semcancer.2016.03.001. Epub 2016 Mar 22.","Bak MJ","Semin Cancer Biol","2016","2016/03/27","PMC5033666","NIHMS773711","10.1016/j.semcancer.2016.03.001"
"26770138","Nutritional and Metabolic Biomarkers in Autism Spectrum Disorders: An Exploratory Study","Esparham AE, Smith T, Belmont JM, Haden M, Wagner LE, Evans RG, Drisko JA.","Integr Med (Encinitas). 2015 Apr;14(2):40-53.","Esparham AE","Integr Med (Encinitas)","2015","2016/01/16","PMC4566479","",""
"31547903","Abstracts of Scientific Presentations 2019 AALAS National Meeting","","J Am Assoc Lab Anim Sci. 2019 Sep 1;58(5):607-726.","","J Am Assoc Lab Anim Sci","2019","2019/09/25","PMC6774462","",""
"34443668","Effects of Insecticides and Microbiological Contaminants on Apis mellifera Health","Leska A, Nowak A, Nowak I, Górczyńska A.","Molecules. 2021 Aug 22;26(16):5080. doi: 10.3390/molecules26165080.","Leska A","Molecules","2021","2021/08/27","PMC8398688","","10.3390/molecules26165080"
"35281828","Profile of Chromosomal Alterations, Chromosomal Instability and Clonal Heterogeneity in Colombian Farmers Exposed to Pesticides","Meléndez-Flórez MP, Valbuena DS, Cepeda S, Rangel N, Forero-Castro M, Martínez-Agüero M, Rondón-Lagos M.","Front Genet. 2022 Feb 24;13:820209. doi: 10.3389/fgene.2022.820209. eCollection 2022.","Meléndez-Flórez MP","Front Genet","2022","2022/03/14","PMC8908452","","10.3389/fgene.2022.820209"
"35462940","Antidepressant Potential of Quercetin and its Glycoside Derivatives: A Comprehensive Review and Update","Chen S, Tang Y, Gao Y, Nie K, Wang H, Su H, Wang Z, Lu F, Huang W, Dong H.","Front Pharmacol. 2022 Apr 8;13:865376. doi: 10.3389/fphar.2022.865376. eCollection 2022.","Chen S","Front Pharmacol","2022","2022/04/25","PMC9024056","","10.3389/fphar.2022.865376"
"","ACNP 63rd Annual Meeting: Poster Abstracts P1-P304","","Neuropsychopharmacology. 2024 Dec;49(Suppl 1):65-235. doi: 10.1038/s41386-024-02011-0. Epub 2024 Dec 5.","","Neuropsychopharmacology","2024","","PMC11627186","","10.1038/s41386-024-02011-0"
"40559033","Diverse Sublethal Effects of a Common Fungicide Impact the Behavior and Physiology of Honey Bees","Zhang X, Cao Q, Wang F, Du Y, Zhao W, Guo Y, Rueppell O.","Insects. 2025 Jun 8;16(6):603. doi: 10.3390/insects16060603.","Zhang X","Insects","2025","2025/06/25","PMC12193545","","10.3390/insects16060603"
"34575637","Ways to Address Perinatal Mast Cell Activation and Focal Brain Inflammation, including Response to SARS-CoV-2, in Autism Spectrum Disorder","Theoharides TC.","J Pers Med. 2021 Aug 29;11(9):860. doi: 10.3390/jpm11090860.","Theoharides TC","J Pers Med","2021","2021/09/28","PMC8465360","","10.3390/jpm11090860"
"36290275","Feed Safety and the Development of Poultry Intestinal Microbiota","Stanley D, Bajagai YS.","Animals (Basel). 2022 Oct 21;12(20):2890. doi: 10.3390/ani12202890.","Stanley D","Animals (Basel)","2022","2022/10/27","PMC9598862","","10.3390/ani12202890"
"40535104","Treatment of ovarian cancer: From the past to the new era (Review)","Alrosan K, Alrosan AZ, Heilat GB, Alrousan AF, Gammoh OS, Alqudah A, Madae'En S, Alrousan MJ.","Oncol Lett. 2025 Jun 3;30(2):384. doi: 10.3892/ol.2025.15130. eCollection 2025 Aug.","Alrosan K","Oncol Lett","2025","2025/06/19","PMC12174768","","10.3892/ol.2025.15130"
"40710117","Electrochemical (Bio)Sensors for Toxins, Foodborne Pathogens, Pesticides, and Antibiotics Detection: Recent Advances and Challenges in Food Analysis","Feroci M, Grasso G, Dragone R, Curulli A.","Biosensors (Basel). 2025 Jul 21;15(7):468. doi: 10.3390/bios15070468.","Feroci M","Biosensors (Basel)","2025","2025/07/25","PMC12293878","","10.3390/bios15070468"
"38594566","Comparative evaluation of neonicotinoids and their metabolites-induced oxidative stress in carp primary leukocytes and CLC cells","Rymuszka A, Sieroslawska A.","Sci Rep. 2024 Apr 9;14(1):8291. doi: 10.1038/s41598-024-59067-7.","Rymuszka A","Sci Rep","2024","2024/04/09","PMC11004018","","10.1038/s41598-024-59067-7"
"36386468","Emerging biotechnology applications in natural product and synthetic pharmaceutical analyses","Chen S, Li Z, Zhang S, Zhou Y, Xiao X, Cui P, Xu B, Zhao Q, Kong S, Dai Y.","Acta Pharm Sin B. 2022 Nov;12(11):4075-4097. doi: 10.1016/j.apsb.2022.08.025. Epub 2022 Sep 5.","Chen S","Acta Pharm Sin B","2022","2022/11/17","PMC9643291","","10.1016/j.apsb.2022.08.025"
"40961779","Dietary N-acetylcysteine supplementation improves antioxidant capacity and production performance of breeder hens and offspring","Chen S, Han Q, Zhou Z, Gao M, Song J, Zhang B, Guo Y, Lv Z.","Poult Sci. 2025 Nov;104(11):105745. doi: 10.1016/j.psj.2025.105745. Epub 2025 Aug 28.","Chen S","Poult Sci","2025","2025/09/17","PMC12475844","","10.1016/j.psj.2025.105745"
"38899322","Bee pollen as a food and feed supplement and a therapeutic remedy: recent trends in nanotechnology","Anjum SI, Ullah A, Gohar F, Raza G, Khan MI, Hameed M, Ali A, Chen CC, Tlak Gajger I.","Front Nutr. 2024 Jun 4;11:1371672. doi: 10.3389/fnut.2024.1371672. eCollection 2024.","Anjum SI","Front Nutr","2024","2024/06/20","PMC11186459","","10.3389/fnut.2024.1371672"
"40000618","Iron homeostasis and ferroptosis in muscle diseases and disorders: mechanisms and therapeutic prospects","Ru Q, Li Y, Zhang X, Chen L, Wu Y, Min J, Wang F.","Bone Res. 2025 Feb 25;13(1):27. doi: 10.1038/s41413-024-00398-6.","Ru Q","Bone Res","2025","2025/02/25","PMC11861620","","10.1038/s41413-024-00398-6"
"40870634","Chronic Larval Exposure to Lambda-Cyhalothrin Alters Gene Expression in Both Larval and Adult Honey Bees (Apis mellifera)","Vasamsetti BMK, Chon K, Kim J, Choi M, Kim BS, Yoon CY, Hwang S, Park KH.","Insects. 2025 Aug 12;16(8):833. doi: 10.3390/insects16080833.","Vasamsetti BMK","Insects","2025","2025/08/28","PMC12387069","","10.3390/insects16080833"
"36482441","Chronic exposure to the star polycation (SPc) nanocarrier in the larval stage adversely impairs life history traits in Drosophila melanogaster","Yan S, Li N, Guo Y, Chen Y, Ji C, Yin M, Shen J, Zhang J.","J Nanobiotechnology. 2022 Dec 8;20(1):515. doi: 10.1186/s12951-022-01705-1.","Yan S","J Nanobiotechnology","2022","2022/12/09","PMC9730587","","10.1186/s12951-022-01705-1"
"","Administrative content — journal masthead, notices, indexes, etc.","","Proc Natl Acad Sci U S A. 1991 Dec 15;88(24).","","Proc Natl Acad Sci U S A","1991","","PMC400220","",""
"29093983","The Importance of Magnesium in Clinical Healthcare","Schwalfenberg GK, Genuis SJ.","Scientifica (Cairo). 2017;2017:4179326. doi: 10.1155/2017/4179326. Epub 2017 Sep 28.","Schwalfenberg GK","Scientifica (Cairo)","2017","2017/11/03","PMC5637834","","10.1155/2017/4179326"
"38891543","Recent Advances in Conductive Polymers-Based Electrochemical Sensors for Biomedical and Environmental Applications","Pan Y, Zhang J, Guo X, Li Y, Li L, Pan L.","Polymers (Basel). 2024 Jun 4;16(11):1597. doi: 10.3390/polym16111597.","Pan Y","Polymers (Basel)","2024","2024/06/19","PMC11174834","","10.3390/polym16111597"
"","ACNP 62nd Annual Meeting: Panels, Mini-Panels and Study Groups","","Neuropsychopharmacology. 2023 Dec;48(Suppl 1):1-62. doi: 10.1038/s41386-023-01754-6. Epub 2023 Dec 1.","","Neuropsychopharmacology","2023","","PMC10729591","","10.1038/s41386-023-01754-6"
"40234983","Gene therapy breakthroughs in ALS: a beacon of hope for 20% of ALS patients","Xie Q, Li K, Chen Y, Li Y, Jiang W, Cao W, Yu H, Fan D, Deng B.","Transl Neurodegener. 2025 Apr 16;14(1):19. doi: 10.1186/s40035-025-00477-6.","Xie Q","Transl Neurodegener","2025","2025/04/15","PMC12001736","","10.1186/s40035-025-00477-6"
"","ICIMH 2020 Abstracts","","Glob Adv Health Med. 2020 Jun 10;9:2164956120912849. doi: 10.1177/2164956120912849. eCollection 2020.","","Glob Adv Health Med","2020","","PMC7290253","","10.1177/2164956120912849"
"39590438","Impact of Sublethal Insecticides Exposure on Vespa magnifica: Insights from Physiological and Transcriptomic Analyses","Hu Q, Fan S, Liu K, Shi F, Cao X, Lin Y, Meng R, Liu Z.","Insects. 2024 Oct 25;15(11):839. doi: 10.3390/insects15110839.","Hu Q","Insects","2024","2024/11/26","PMC11594290","","10.3390/insects15110839"
"40725097","Synergistic Effects of Amitraz and Dinotefuran on Honey Bee Health: Impacts on Survival, Gene Expression, and Hypopharyngeal Gland Morphology","Esmaeily M, Begna T, Jang H, Kwon S, Jung C.","Int J Mol Sci. 2025 Jul 17;26(14):6850. doi: 10.3390/ijms26146850.","Esmaeily M","Int J Mol Sci","2025","2025/07/29","PMC12296131","","10.3390/ijms26146850"
"33734812","SAN 2019 Abstract Book for ASN Neuro MAY 2020","","ASN Neuro. 2021 Jan-Dec;13:1759091420979851. doi: 10.1177/1759091420979851.","","ASN Neuro","2021","2021/03/18","PMC8718117","","10.1177/1759091420979851"
"38392977","Proteomics-Based Investigation of Different Live Prey Administered to Freshwater Dark Sleeper (Odontobutis potamophila): Examining the Effects on Glycolipids and Energy Metabolism","Zhou Z, Jiang Q, Zheng Y, Hao C, Ding S, Guo M, Zhao Y, Liu G, Miao S.","Metabolites. 2024 Jan 24;14(2):85. doi: 10.3390/metabo14020085.","Zhou Z","Metabolites","2024","2024/02/23","PMC10890520","","10.3390/metabo14020085"
"38012383","Unlocking hidden potential: advancements, approaches, and obstacles in repurposing drugs for cancer therapy","Weth FR, Hoggarth GB, Weth AF, Paterson E, White MPJ, Tan ST, Peng L, Gray C.","Br J Cancer. 2024 Mar;130(5):703-715. doi: 10.1038/s41416-023-02502-9. Epub 2023 Nov 27.","Weth FR","Br J Cancer","2024","2023/11/27","PMC10912636","","10.1038/s41416-023-02502-9"
"","Subject Index","","Proc Natl Acad Sci U S A. 1986;83(Suppl):9877-916.","","Proc Natl Acad Sci U S A","1986","","PMC521751","",""
"","ANCIPS – 2025 – E-POSTERS","","Indian J Psychiatry. 2025 Jan;67(Suppl 1):S135-215.","","Indian J Psychiatry","2025","","PMC11932181","",""
"37627505","Midgut Cell Damage and Oxidative Stress in Partamona helleri (Hymenoptera: Apidae) Workers Caused by the Insecticide Lambda-Cyhalothrin","Motta JVO, Carneiro LS, Martínez LC, Bastos DSS, Resende MTCS, Castro BMC, Neves MM, Zanuncio JC, Serrão JE.","Antioxidants (Basel). 2023 Jul 28;12(8):1510. doi: 10.3390/antiox12081510.","Motta JVO","Antioxidants (Basel)","2023","2023/08/26","PMC10451733","","10.3390/antiox12081510"
"36814500","Shu-Xie decoction alleviates oxidative stress and colon injury in acute sleep-deprived mice by suppressing p62/KEAP1/NRF2/HO1/NQO1 signaling","Wang M, Li B, Liu Y, Zhang M, Huang C, Cai T, Jia Y, Huang X, Ke H, Liu S, Yang S.","Front Pharmacol. 2023 Feb 6;14:1107507. doi: 10.3389/fphar.2023.1107507. eCollection 2023.","Wang M","Front Pharmacol","2023","2023/02/23","PMC9939528","","10.3389/fphar.2023.1107507"
"38715637","Applications of ambient ionization mass spectrometry in 2021: An annual review","Rankin-Turner S, Reynolds JC, Turner MA, Heaney LM.","Anal Sci Adv. 2022 Mar 20;3(3-4):67-89. doi: 10.1002/ansa.202100067. eCollection 2022 Apr.","Rankin-Turner S","Anal Sci Adv","2022","2024/05/08","PMC10989594","","10.1002/ansa.202100067"
"25559822","2013 Annual Report of the American Association of Poison Control Centers' National Poison Data System (NPDS): 31st Annual Report","Mowry JB, Spyker DA, Cantilena LR Jr, McMillan N, Ford M.","Clin Toxicol (Phila). 2014 Dec;52(10):1032-283. doi: 10.3109/15563650.2014.987397.","Mowry JB","Clin Toxicol (Phila)","2014","2015/01/07","PMC4782684","","10.3109/15563650.2014.987397"
"37153228","Chronic larval exposure to thiacloprid impairs honeybee antennal selectivity, learning and memory performances","Ke L, Chen X, Dai P, Liu YJ.","Front Physiol. 2023 Apr 20;14:1114488. doi: 10.3389/fphys.2023.1114488. eCollection 2023.","Ke L","Front Physiol","2023","2023/05/08","PMC10157261","","10.3389/fphys.2023.1114488"
"30443735","Molecular imaging with nanoparticles: the dwarf actors revisited 10 years later","Thurner GC, Debbage P.","Histochem Cell Biol. 2018 Dec;150(6):733-794. doi: 10.1007/s00418-018-1753-y. Epub 2018 Nov 16.","Thurner GC","Histochem Cell Biol","2018","2018/11/17","PMC6267421","","10.1007/s00418-018-1753-y"
